Timestamp,CpuPerc.user,CpuPerc.sys,MemoryInfo.free,MemoryInfo.used,fileSystemUsage.usePercent,receivedBytes,transmittedBytesPerSecond,transmittedBytes,receivedBytesPerSecond,NumAbortedTxDueToReadLock,ReadWriteRatio,AvgCommitAsync,AvgGetsPerWrTransaction,AvgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,ReadOnlyTxTotalCpuTime,FailedCommits,SuccessfulCommits,AvgNumNodesPrepare,NumAbortedTxDueToValidation,AvgTOGMUPrepareNoWaitRtt,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,AvgSuccessfulTxCommit,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgFailedTxCommit,AvgTxArrivalRate,AverageWriteTime,AvgLocalLockHoldTime,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,CommitQueueSize,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumEarlyAborts,LocalCommits,Throughput,ReplicationDegree,AvgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,LocalReadOnlyTxCommitServiceTime,NumLocalTxWaitingTimeInGMUQueueDuePendingTx,AvgCommitCommandSize,AvgLocalTxWaitingTimeInGMUQueueDuePendingTx,LocalPrepares,LocalReadOnlyTxPrepareResponseTime,HitRatio,PercentageWriteTransactions,AvgNumOfLockLocalTx,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AbortRate,NumAbortedTxDueDeadlock,AvgNumNodesRemoteGet,SuccessRatioFloatingPoint,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,AvgRemoteTxWaitingTimeInGMUQueueDuePendingTx,AvgNumPutsBySuccessfulLocalTx,NumWaitedLocalCommits,ConcurrencyLevel,LocalUpdateTxPrepareServiceTime,TOGMUPrepareRttMinusAvgValidationTime,AvgNumOfLockSuccessLocalTx,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgAbortedWriteTxDuration,NumberOfGets,NumTOGMUSuccessfulPrepareNoWait,LocalContentionProbability,Hits,RemoveHits,AvgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,AvgLocalLocalAbortLockHoldTime,AverageReplicationTime,RemoteUpdateTxPrepareServiceTime,NumberOfCommits,LocalUpdateTxPrepareResponseTime,AvgNTCBTime,AvgNumSyncSentCommitMsgs,NumberOfLocalCommits,NumberOfLocksHeld,AvgClusteredGetCommandSize,LocalReadOnlyTxCommitResponseTime,NumRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,AvgPutsPerWrTransaction,LocalReadOnlyTxLocalServiceTime,TOMaxSuccessfulValidationWaitingTime,AvgTCBTime,TOGMUAvgSuccessfulValidationServiceTime,AvgCommitRtt,AvgLockHoldTime,RemoteGetServiceTime,TONumValidationWaited,GMUClusteredGetCommandResponseTime,NumLocalRemoteLockContentions,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,AvgRemoteTxCompleteNotifyTime,SwitchCoolDownTime,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,AvgNumOfLockRemoteTx,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,ExecutorQueueSize,ElapsedTime,NumOwnedRdItemsInLocalPrepare,TerminationCost,RemotelyDeadXact,CoolDownTime,LocalReadOnlyTxPrepareServiceTime,RemoveMisses,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,NumLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationFailures,RemoteUpdateTxRollbackServiceTime,TimeSinceReset,NumRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,AvgRollbackRtt,Rollbacks,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,NumberOfPuts,Evictions,NumWaitedRemoteGets,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,NumLocalPrepareAborts,AvgClusteredGetCommandReplySize,AvgGmuClusteredGetCommandRttNoWait,TOAvgValidationConditionalWaitTime,AvgWriteTxDuration,NumNodes,MaxNumberOfKeysToRequest,LocalUpdateTxTotalCpuTime,GMUClusteredGetCommandWaitingTime,NumLocalTxWaitingTimeInGMUQueueDueToSlowCommits,NumKilledTxDueToValidation,TOGMUPrepareRttMinusMaxValidationTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,TOGMUAvgSuccessfulValidationResponseTime,NumberOfLocksAvailable,NumAbortedTxDueToWriteLock,Misses,AvgLockWaitingTime,Stores,CurrentRoundId,AvgResponseTime,AvgRemotePutsPerWrTransaction,LocalActiveTransactions,TOPrepareWaitTime,ReplicationCount,AvgNumNodesCommit,NumRemoteTxWaitingTimeInGMUQueueDuePendingTx,AvgRollbackCommandSize,TOGMUPrepareWaitProbability,AvgReadOnlyTxDuration,Commits,LocalRollbacks,NumberOfEntries,CurrentEpoch,NumWaitedRemoteCommits,Prepares,AvgPrepareAsync,AverageReadTime,AvgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,geograph.averageSyncTasksExecutedPerSecond,geograph.timeElapsedSinceLastReset,geograph.averageSyncServiceTime,geograph.numberOfExecutedSynTasks,geograph.averageSyncTotalTime,geograph.keepAliveTime,geograph.numberOfRunningThreads,geograph.messaging(geograph).syncRequest,geograph.maxQueueSizeNotificationThreshold,geograph.maxThreads,geograph.queueSize,geograph.minQueueSizeNotificationThreshold,geograph.averageAsyncServiceTime,geograph.numberOfExecutedAsyncTasks,geograph.averageAsyncTotalTime,geograph.averageAsyncTasksExecutedPerSecond,geograph.messaging(geograph).asyncRequest,geograph.coreThreads,geograph.messaging(geograph).averageServiceTime,geograph.arrivalRate,CurrentProtocolAsInt
1378570055808,0.03049293752965291,0.0036875650242401796,1.61785352192E11,1.8436947968E10,0.026428571428571423,6260222.0,120263.0,3608059.0,208669.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.50876425,0.0,0.0,0.0,0.13333333333333333,0.2,0.0,0.0,0.0,0.0,0.2,7605.8,0.0,0.0,0.0,0.0,4.0,0.13333333333333333,5.0,0.0,0.0,0.0,27.8,0.0,4.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,417.6,0.0,0.2,0.6,32.0,0.0,0.0,0.0,112.4,4781.4,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.8,0.0,20.0,12704.6,141.4,0.8,4.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,12767.6,0.0,4385.8,3871.8,0.0,0.0,0.0,0.0,17943.2,0.0,0.0,60.0,0.0,0.0,0.2,0.0,0.0,0.0,35.2,0.0,160609.0,0.0,30000.0,0.0,0.0,0.0,11731.8,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.2,0.8,2502.4,2068.4,0.0,0.0,0.0,0.0,0.0,17940.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11758.0,0.0,3871.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,17940.2,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,2.4,20.0,0.0,0.2,0.0,0.0,30.0,0.0,0.0,0.0,60000.0,0.0,0.0,1000.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1378570085969,0.013783601377589782,0.002427046836477994,1.61548668928E11,1.8673631232E10,0.026428571428571423,3960301.0,50427.0,1512943.0,132005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4664219587280628,30.0,28453.315425714285,14.0,28556.4694,60000.0,0.0,0.0,1000.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46642170231510593,1
1378570116076,0.015615052765269982,0.0023938527466100972,1.61330663424E11,1.8891636736E10,0.026428571428571423,5600363.0,159352.0,4780729.0,186675.0,0.0,0.40475651189127976,0.0,3.4,0.0,0.0,6.0,14.2,1.0,6.0,0.0,0.0,6016.2,0.0,71.2,6.316439721126761,0.0,163.4,8.824302,2.7399999999999998,0.0,5068.0,0.0,8.084315536315536,0.0,0.2,3017.0,0.0,0.0,0.0,0.4,71.0,2.3666666666666667,5.0,0.0,0.0,0.0,27.8,0.0,101.0,0.0,0.16653609401231112,0.2,2.0,0.8,0.0,0.062135922330097085,0.0,0.0,0.2,0.0,5514.8,0.0,1.647887323943662,0.2,32.0,0.0,0.0,10.0,1193.2,2057.8,0.0,21132.0,1273.0,0.0,0.02559456398640997,1488.0,0.0,0.0,2703.6,1.0,0.0,379.0,4148.8,141756.8,0.8,71.0,0.0,0.0,0.0,0.0,1.647887323943662,0.0,0.0,231.6,0.0,1839.6,17025.0,0.0,0.0,0.0,0.0,11884.4,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4,2.016901408450704,82688.0,0.0,30000.0,0.0,0.0,0.0,2707.6,20.2,0.0,0.0,0.0,22.6,22.6,1.647887323943662,0.0,0.0,30.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,448.0,585.0,0.0,0.0,0.0,0.0,-0.2,6.526614558281226,1523.4,329.8,0.0,6.0,0.0,0.0,0.0,11857.8,5.0,0.0,0.0,0.0,0.0,6.0,0.0,3914.0,0.0,11957.0,0.0,6.4,0.0,0.0,0.0,299.0,2060.2,883.0,0.0,21382.2,0.0,0.0,0.0,174.0,1.0,0.0,15.4,0.0,0.0,75.2,32.0,1238.0,0.0,2.8,406.0,0.0,0.0,0.0,0.20657584521071154,30.0,9487.016032258065,6.2,9528.019658064517,60000.0,0.0,0.0,1000.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2065757357048575,1
1378570146172,0.008017192713850133,0.0017435498457435434,1.6125769728E11,1.896460288E10,0.026428571428571423,4674977.0,76986.0,2309715.0,155828.0,0.0,0.48612099644128115,0.0,4.2,0.0,0.0,0.0,6.4,1.0,0.0,0.0,0.0,3571.0,0.0,21.6,3.0759086625000003,0.0,0.0,0.0,0.9533333333333334,0.0,3571.0,0.0,10.30969580001838,0.0,0.2,2039.0,0.0,0.0,0.0,0.0,32.0,1.0333333333333334,5.0,0.0,0.0,0.0,27.8,0.0,32.0,0.0,0.17423133235724744,0.2,2.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2842.6,0.0,1.8,0.2,32.0,0.0,0.0,13.0,1316.6,946.0,0.0,0.0,665.0,0.0,0.002867383512544803,595.0,0.0,0.0,0.0,0.8,0.0,144.0,2102.0,294697.4,0.8,31.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,123.6,0.0,834.0,9866.4,0.0,0.0,0.0,0.0,5963.6,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2.47741935483871,55337.6,0.0,30000.0,0.0,0.0,0.0,1644.2,6.2,0.0,0.0,0.0,0.8,0.8,1.8,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,-0.2,7.511111111111111,496.0,1503.0,0.0,0.0,0.0,0.0,0.0,5962.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.6,0.0,6295.4,0.0,0.0,0.0,0.0,0.0,88.0,4.4,281.0,0.0,5962.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,29.6,0.0,1767.0,0.0,0.8,148.0,0.0,0.0,0.0,0.386514179466214,30.0,9413.709696551723,11.6,9451.745462068966,60000.0,0.0,0.0,1000.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3865139682423594,1
1378570176267,0.012285864039839122,0.0024438862210222592,1.6121194496E11,1.90103552E10,0.026428571428571423,6213304.0,129684.0,3890678.0,207104.0,0.0,0.5103011093502376,0.0,4.4,0.0,0.0,0.6,13.8,1.0,0.6,0.0,0.0,3422.2,0.0,21.0,3.0403370695652177,0.0,150.4,1.4677082000000001,2.706666666666667,0.0,3340.4,0.0,10.31654995331466,0.0,0.2,1310.4,0.0,0.0,0.0,0.0,69.0,2.3,5.0,0.0,0.0,0.0,27.8,0.0,72.0,0.0,0.1760248447204969,0.2,2.6,1.0,0.0,0.008333333333333333,0.0,0.0,0.2,0.0,2735.0,0.0,1.8115942028985508,0.2,32.0,0.0,0.0,14.0,1338.6,945.6,0.0,4218.0,1555.0,0.0,0.005071315372424723,1417.0,0.0,0.0,699.4,0.6,0.0,403.0,2058.4,204274.2,0.8,69.0,0.0,0.0,0.0,0.0,1.8115942028985508,0.0,0.0,112.8,0.0,836.8,10551.4,0.0,0.0,0.0,0.0,5791.2,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,157.6,2.6231884057971016,25206.2,0.0,30000.0,0.0,0.0,0.0,1596.2,14.4,0.0,0.0,0.0,3.2,3.2,1.8115942028985508,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,253.4,625.0,0.0,0.0,0.0,0.0,-0.2,6.828595399209362,491.4,1.4,0.0,0.6,0.0,0.0,0.0,5789.8,5.0,0.0,0.0,0.0,0.0,0.6,0.0,1367.6,0.0,6988.6,0.0,0.6,0.0,0.0,0.0,193.0,4.0,631.0,0.0,5973.2,0.0,0.0,0.0,141.0,1.0,0.0,15.4,0.0,0.0,77.2,3.0,3033.0,0.0,1.6,389.0,0.0,0.0,0.0,2.4257745548933887,30.0,45461.98643363636,72.8,96393.87606939393,60000.0,2.4,0.0,1000.0,12.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.038878846424578,1
1378570206341,0.11367798268440243,0.00952408129705937,1.60751435776E11,1.9470864384E10,0.026428571428571423,3.320189E7,736819.0,2.2104672E7,1106726.0,0.0,9.994777664521882,0.0,7.2,0.0,0.0,51.2,164.2,2.0,47.4,0.0,0.0,21100.0,439.4,197.8,8.830410260896306,11035.2,546.8,30.5318409536,41.440000000000005,0.0,19446.0,0.0,12.032548015841092,2.8,0.20425531914893616,6952.4,0.0,11245.2,0.0,5.2,823.0,25.066666666666666,5.0,0.0,0.0,0.0,55.6,0.0,1082.0,0.0,0.9601270179267877,0.2145712443584784,2.2,2.8,0.0,0.07076085505505156,0.0,0.0,0.45,0.0,17238.0,0.0,3.369793322734499,40.2,32.0,0.0,0.0,12.0,1807.2,11588.0,0.0,48520.8,17310.0,0.0,0.04234356090268384,24813.0,0.0,0.0,2723.0,15.8,0.0,6023.0,10103.4,416260.0,1.6,792.0,42.0,0.0,0.0,0.0,3.3760000000000003,0.0,0.0,2801.6,0.0,11136.4,19805.6,0.0,0.0,0.0,0.0,39063.8,2.4,0.0,60.0,0.0,510.6,2.2,0.0,0.0,0.2,188.4,29.858631921824106,150039.8,0.4,30000.0,0.0,0.0,0.0,7202.8,169.8,0.0,0.0,0.0,581.6,569.4,3.3829457364341082,2.0,0.0,30.2,0.0,0.0,0.0,0.0,295.0,0.0,0.0,501.8,8155.0,0.0,0.0,0.0,0.0,-0.4,8.69749517255242,1625.2,10376.0,0.0,48.4,0.0,0.0,0.0,38912.6,5.0,0.0,0.0,0.0,0.0,47.0,0.0,1264.4,0.0,18256.4,0.0,54.8,0.0,0.0,1.8,4534.0,689.0,15585.0,0.0,35088.8,0.0,17.0,0.0,1654.0,2.0,0.0,46.2,0.0,9582.0,1162.2,285.0,31719.0,0.0,439.6,6094.0,0.0,0.0,0.0,35.952537380455354,30.0,44399.28074091645,1083.4,264209.89401940926,60000.0,2.4,0.0,1000.0,12.0,44.6,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.90130043775618,1
1378570236427,0.21157715552342998,0.023688796429573795,1.59794098176E11,2.0428201984E10,0.026428571428571423,1.37185902E8,5468940.0,1.64068323E8,4572858.0,0.0,1.5562820980551735,0.0,5.2,0.0,0.0,4.4,2267.0,1.0,4.4,0.0,0.0,4226.6,0.0,146.6,4.386414965209314,6351.6,48.8,3.181401290909091,265.64666666666665,0.0,4225.0,0.0,11.450981379457456,1.8,0.2,3698.2,0.2,6558.4,0.0,0.8,11342.0,371.7666666666667,5.0,0.0,0.0,0.0,27.8,0.0,11364.0,0.0,0.9914846830998609,0.2,1.8,0.8,0.0,4.997597308986064E-4,0.0,0.0,0.2,0.0,1621.2,0.0,0.6808469496277676,1104.6,32.0,0.0,0.0,9.0,581.4,1634.2,0.0,3894.6,275006.0,0.0,0.27284403148353364,268009.0,0.0,0.0,1923.0,1.0,0.0,40004.0,2624.0,333070.8,0.8,11274.0,46.0,0.0,0.0,0.0,0.6809800503583187,0.0,0.0,2000.0,0.0,1580.0,19186.0,0.0,0.0,0.0,0.0,5919.0,2.4,0.0,60.0,0.0,0.0,1.4,0.0,0.0,0.4,225.2,2.8517683637776914,46602.8,0.0,30000.0,0.0,0.0,0.0,2374.8,2061.0,0.0,0.0,0.0,9585.4,9568.2,0.6804100009579461,0.0,0.0,30.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,80.0,35309.0,0.0,0.0,0.0,0.0,-0.2,2.8919267410625844,184.8,639.8,0.0,4.4,0.0,0.0,0.0,5907.8,5.0,0.0,0.0,0.0,0.0,4.4,0.0,635.6,0.0,14908.6,0.0,5.2,0.0,0.0,0.0,11816.0,3.2,35619.0,0.0,12473.0,0.0,12.0,0.0,20949.0,1.0,0.0,15.4,0.0,6549.2,7620.6,26.0,44368.0,0.0,3147.2,38126.0,0.0,0.0,0.0,66.86120623393928,30.0,31912.2816029727,2006.6,144045.78050775986,60000.0,2.6,0.0,1000.0,12.0,45.2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.88782055896,1
1378570271521,0.2107825869282815,0.02754582147635846,1.59220211712E11,2.1002088448E10,0.026428571428571423,1.96579702E8,7124122.0,2.13723806E8,6552652.0,0.0,1.5969693882748435,0.0,5.2,0.0,0.0,7.2,2614.2,1.0,6.8,0.0,6093.8,3916.4,0.0,139.6,3.964107369031656,4678.8,75.2,10.423141338888888,383.62,0.0,3921.4,0.0,11.406457246967,3.2,0.2,2162.4,0.2,4828.2,0.0,0.2,13084.0,430.9666666666667,5.0,0.0,0.0,0.0,27.8,0.0,13109.0,0.0,0.9916129587759384,0.2,1.6,0.8,0.0,6.280234235763388E-4,0.0,0.0,0.19999156829679596,0.0,1225.8,0.0,0.6616919665700154,1154.0,32.0,0.0,0.0,8.0,575.2,1562.2,0.0,11194.4,311737.0,0.0,0.26258815051217377,303969.0,0.0,0.0,5037.2,0.8,0.0,57625.0,2273.6,334927.4,0.8,13029.0,76.0,0.0,0.0,0.0,0.661671076214048,0.0,0.0,1449.0,0.0,1517.8,13483.6,0.0,0.0,0.0,0.0,5086.6,2.4,0.0,60.0,0.0,131.8,1.4,0.0,0.0,0.0,256.2,2.8467761245082945,32922.4,0.2,30000.0,0.0,0.0,0.0,2074.6,2340.0,0.0,0.0,0.0,10170.2,10155.8,0.661451093405662,1.0,0.0,30.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,115.8,38856.0,0.0,0.0,0.0,0.0,-0.2,2.722523524047406,124.0,629.2,0.0,7.0,0.0,0.0,0.0,5086.0,5.0,0.0,0.0,0.0,0.0,6.6,0.0,489.6,0.0,9528.0,0.0,7.4,0.0,0.0,0.4,13155.0,51.2,39230.0,0.0,9948.0,0.0,10.0,0.0,23703.0,1.0,0.0,15.4,0.0,4825.8,10737.6,37.0,52964.0,0.0,4914.4,53731.0,0.0,0.0,0.0,86.71473720557,30.0,20537.670084450983,2602.4,104646.61969612769,60000.0,2.8,0.0,1000.0,12.0,27.4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.12153563485727,1
1378570301601,0.2025035331351417,0.0296217878345496,1.59132434432E11,2.1089865728E10,0.026428571428571423,2.22539337E8,7623931.0,2.28718051E8,7417973.0,0.0,1.6434790574117755,0.0,5.2,0.0,0.0,1.2,3043.4,1.0,1.0,0.0,98850.2,3102.2,106.8,143.0,3.303303306835312,4515.2,130.8,33.7528822,462.5466666666666,0.0,3113.0,0.0,11.378698848805296,5.8,0.2,1937.2,0.2,4633.0,0.0,0.2,15225.0,501.26666666666665,5.0,0.0,0.0,0.0,27.8,0.0,15223.0,0.0,0.991773622760331,0.2,1.6,0.8,0.0,1.0267693436010268E-4,0.0,0.0,0.19998535066837575,0.0,1201.6,0.0,0.6402235458489595,1348.2,32.0,0.0,0.0,8.0,566.6,1385.2,0.0,29969.0,360280.0,0.0,0.26531053188066017,348516.0,0.0,0.0,601.2,0.6,0.0,69490.0,1805.6,246953.6,0.8,15153.0,81.0,0.0,0.0,0.0,0.6402679623085984,0.0,0.0,1375.0,0.0,1338.8,11707.0,0.0,0.0,0.0,0.0,4414.0,2.4,0.0,60.0,0.0,316.2,1.4,0.0,0.0,0.8,292.6,2.8375755788231825,20337.4,0.4,30000.0,0.0,0.0,0.0,1618.4,2705.6,0.0,0.0,0.0,11505.4,11481.0,0.6402398888320047,2.0,0.0,30.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,119.6,43605.0,0.0,0.0,0.0,0.0,-0.2,2.621169475730607,114.8,459.8,0.0,0.8,0.0,0.0,0.0,4409.4,5.0,0.0,0.0,0.0,0.0,1.0,0.0,445.8,0.0,8529.6,0.0,1.4,0.0,0.0,0.2,14765.0,609.6,43649.0,0.0,9065.8,0.0,7.0,0.0,27301.0,1.0,0.0,15.4,0.0,4634.4,13009.2,7.0,59088.0,0.0,5824.2,65051.0,0.0,0.0,0.0,94.57491619485556,30.0,18967.477609020967,2838.2,91957.21581234843,60000.0,3.0,0.0,1000.0,12.0,27.2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94.57486003064356,1
1378570336689,0.21445238579076564,0.035640257418372664,1.59061610496E11,2.1160689664E10,0.026428571428571423,2.77221016E8,9097593.0,2.72927955E8,9240695.0,0.0,1.6575486135199657,0.0,5.2,0.0,0.0,1.0,3469.2,1.0,1.0,0.0,2961.2,2552.4,81.2,143.6,2.7452413579141703,3818.8,50.6,2.91486728,561.9799999999999,0.0,2552.4,0.0,11.337580129431094,2.2,0.2,1558.6,0.2,3981.0,0.0,0.2,17357.0,572.2333333333332,5.0,0.0,0.0,0.0,27.8,0.0,17351.0,0.0,0.9918302029400831,0.2,1.6,0.8,0.0,7.798284377436966E-5,0.0,0.0,0.19998061451972474,0.0,1192.2,0.0,0.6337982273201251,1545.8,32.0,0.0,0.0,8.0,564.0,1178.0,0.0,3634.0,406890.0,0.0,0.2676607488569428,395062.0,0.0,0.0,1259.4,0.4,0.0,84438.0,1399.2,197339.6,0.8,17288.0,45.0,0.0,0.0,0.0,0.6338357147517453,0.0,0.0,1155.4,0.0,1140.8,8190.6,0.0,0.0,0.0,0.0,3797.2,2.4,0.0,60.0,0.0,118.4,1.4,0.0,0.0,0.0,341.6,2.8346184004181914,21607.2,0.6,30000.0,0.0,0.0,0.0,1205.0,3056.2,0.0,0.0,0.0,12970.0,12950.6,0.6337266597510374,3.0,0.0,30.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,59.0,48706.0,0.0,0.0,0.0,0.0,-0.2,2.534178290080966,111.8,468.0,0.0,0.4,0.0,0.0,0.0,3797.0,5.0,0.0,0.0,0.0,0.0,0.8,0.0,382.4,0.0,5649.4,0.0,1.2,0.0,0.0,0.0,16595.0,805.4,48975.0,0.0,7775.8,0.0,7.0,0.0,30945.0,1.0,0.0,15.4,0.0,3979.2,15800.2,6.0,63055.0,0.0,7260.6,79012.0,0.0,0.0,0.0,116.52002499576824,30.0,16532.98512454557,3497.8,68587.22170027347,60000.0,2.6,0.0,1000.0,12.0,23.6,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.39336974690241,1
