Timestamp,CpuPerc.user,CpuPerc.sys,MemoryInfo.free,MemoryInfo.used,fileSystemUsage.usePercent,receivedBytes,transmittedBytesPerSecond,transmittedBytes,receivedBytesPerSecond,NumAbortedTxDueToReadLock,ReadWriteRatio,AvgCommitAsync,AvgGetsPerWrTransaction,AvgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,ReadOnlyTxTotalCpuTime,FailedCommits,SuccessfulCommits,AvgNumNodesPrepare,NumAbortedTxDueToValidation,AvgTOGMUPrepareNoWaitRtt,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,AvgSuccessfulTxCommit,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgFailedTxCommit,AvgTxArrivalRate,AverageWriteTime,AvgLocalLockHoldTime,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,CommitQueueSize,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumEarlyAborts,LocalCommits,Throughput,ReplicationDegree,AvgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,LocalReadOnlyTxCommitServiceTime,NumLocalTxWaitingTimeInGMUQueueDuePendingTx,AvgCommitCommandSize,AvgLocalTxWaitingTimeInGMUQueueDuePendingTx,LocalPrepares,LocalReadOnlyTxPrepareResponseTime,HitRatio,PercentageWriteTransactions,AvgNumOfLockLocalTx,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AbortRate,NumAbortedTxDueDeadlock,AvgNumNodesRemoteGet,SuccessRatioFloatingPoint,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,AvgRemoteTxWaitingTimeInGMUQueueDuePendingTx,AvgNumPutsBySuccessfulLocalTx,NumWaitedLocalCommits,ConcurrencyLevel,LocalUpdateTxPrepareServiceTime,TOGMUPrepareRttMinusAvgValidationTime,AvgNumOfLockSuccessLocalTx,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgAbortedWriteTxDuration,NumberOfGets,NumTOGMUSuccessfulPrepareNoWait,LocalContentionProbability,Hits,RemoveHits,AvgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,AvgLocalLocalAbortLockHoldTime,AverageReplicationTime,RemoteUpdateTxPrepareServiceTime,NumberOfCommits,LocalUpdateTxPrepareResponseTime,AvgNTCBTime,AvgNumSyncSentCommitMsgs,NumberOfLocalCommits,NumberOfLocksHeld,AvgClusteredGetCommandSize,LocalReadOnlyTxCommitResponseTime,NumRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,AvgPutsPerWrTransaction,LocalReadOnlyTxLocalServiceTime,TOMaxSuccessfulValidationWaitingTime,AvgTCBTime,TOGMUAvgSuccessfulValidationServiceTime,AvgCommitRtt,AvgLockHoldTime,RemoteGetServiceTime,TONumValidationWaited,GMUClusteredGetCommandResponseTime,NumLocalRemoteLockContentions,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,AvgRemoteTxCompleteNotifyTime,SwitchCoolDownTime,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,AvgNumOfLockRemoteTx,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,ExecutorQueueSize,ElapsedTime,NumOwnedRdItemsInLocalPrepare,TerminationCost,RemotelyDeadXact,CoolDownTime,LocalReadOnlyTxPrepareServiceTime,RemoveMisses,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,NumLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationFailures,RemoteUpdateTxRollbackServiceTime,TimeSinceReset,NumRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,AvgRollbackRtt,Rollbacks,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,NumberOfPuts,Evictions,NumWaitedRemoteGets,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,NumLocalPrepareAborts,AvgClusteredGetCommandReplySize,AvgGmuClusteredGetCommandRttNoWait,TOAvgValidationConditionalWaitTime,AvgWriteTxDuration,NumNodes,MaxNumberOfKeysToRequest,LocalUpdateTxTotalCpuTime,GMUClusteredGetCommandWaitingTime,NumLocalTxWaitingTimeInGMUQueueDueToSlowCommits,NumKilledTxDueToValidation,TOGMUPrepareRttMinusMaxValidationTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,TOGMUAvgSuccessfulValidationResponseTime,NumberOfLocksAvailable,NumAbortedTxDueToWriteLock,Misses,AvgLockWaitingTime,Stores,CurrentRoundId,AvgResponseTime,AvgRemotePutsPerWrTransaction,LocalActiveTransactions,TOPrepareWaitTime,ReplicationCount,AvgNumNodesCommit,NumRemoteTxWaitingTimeInGMUQueueDuePendingTx,AvgRollbackCommandSize,TOGMUPrepareWaitProbability,AvgReadOnlyTxDuration,Commits,LocalRollbacks,NumberOfEntries,CurrentEpoch,NumWaitedRemoteCommits,Prepares,AvgPrepareAsync,AverageReadTime,AvgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,geograph.averageSyncTasksExecutedPerSecond,geograph.timeElapsedSinceLastReset,geograph.averageSyncServiceTime,geograph.numberOfExecutedSynTasks,geograph.averageSyncTotalTime,geograph.keepAliveTime,geograph.numberOfRunningThreads,geograph.messaging(geograph).syncRequest,geograph.maxQueueSizeNotificationThreshold,geograph.maxThreads,geograph.queueSize,geograph.minQueueSizeNotificationThreshold,geograph.averageAsyncServiceTime,geograph.numberOfExecutedAsyncTasks,geograph.averageAsyncTotalTime,geograph.averageAsyncTasksExecutedPerSecond,geograph.messaging(geograph).asyncRequest,geograph.coreThreads,geograph.messaging(geograph).averageServiceTime,geograph.arrivalRate,currentProtocolAsInt
1378577011210,0.4318181225753686,0.0473617619694438,1.58353997824E11,2.1868302336E10,0.026428571428571423,3.44431806E8,1.1431587E7,3.42947739E8,1.1481055E7,0.0,8.360277109639988,0.0,26.0,0.0,0.0,3.6,3840.8,5.0,2.4,0.0,53854.2,56905.0,85.0,137.8,53.34290719444145,4594.8,277.8,51.12278306666667,597.0733333333334,0.0,57153.0,0.0,14.207859702272435,33.2,0.8913869629675798,11043.8,1.6,4769.8,0.0,1.0,19238.0,637.1666666666667,5.0,0.0,0.0,0.0,140.0,0.0,19258.0,0.0,0.9593049886259027,0.8915634993019275,3.0,3.8,2220.6,0.001207031545329079,0.0,0.0,0.9995046303476384,0.0,10018.8,0.0,3.1768695323567,3269.8,32.0,0.0,0.0,15.0,2832.4,27747.6,0.0,55110.4,455828.0,0.0,0.3369959933953915,436572.0,0.0,0.0,205.8,14.8,0.0,89449.0,30882.6,35385.2,4.0,19173.0,405.0,0.0,0.0,0.0,3.1770929634891534,0.0,0.0,1165.4,0.0,27572.8,41670.0,0.0,0.0,0.0,2210.8,3.0,69620.8,0.0,60.0,0.0,495.2,3.0,0.0,0.0,13.6,366.6,14.566289973629676,21206.8,3.4,30000.0,0.0,0.0,0.0,29635.0,3422.8,0.0,0.0,0.0,810.0,806.6,3.1766274589031256,17.0,0.0,30.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,179.8,54244.0,0.0,0.0,0.0,0.0,-1.0,3.189029471531101,152.8,14652.6,0.0,0.2,0.0,0.0,0.0,69474.2,5.0,0.0,0.0,0.0,0.0,2.6,0.0,3009.8,0.0,38262.8,0.0,4.6,0.0,0.0,1.2,18514.0,1287.8,54436.0,0.0,61871.4,0.0,44.0,0.0,34147.0,5.0,0.0,78.0,0.0,4766.0,17695.0,23.0,42107.0,0.0,12780.2,88623.0,0.0,0.0,0.0,125.11205640278732,30.0,68634.33687730481,3754.8,91015.59178032086,60000.0,9.2,0.0,1000.0,12.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.88541639183265,0
1378577041281,0.43540788136010067,0.049822825831680594,1.581341696E11,2.208813056E10,0.026428571428571423,3.16902123E8,1.0594818E7,3.17844652E8,1.05634E7,0.0,8.355699215017216,0.0,26.0,0.0,0.0,7.4,4359.6,5.0,6.8,0.0,43834.8,44910.4,89.0,124.0,39.50134017600952,3518.2,247.6,36.8723210652381,665.6133333333333,0.0,44797.6,0.0,14.229787220482027,16.0,0.894029115674164,9752.0,1.4,3678.0,0.0,1.4,21841.0,719.7333333333332,5.0,0.0,0.0,0.0,140.0,0.0,21885.0,0.0,0.9590791328305341,0.8942775215469816,3.0,4.0,3021.2,0.001999749673002077,0.0,0.0,0.9991845845823363,0.0,9296.6,0.0,3.1942298108169056,3682.4,32.0,0.0,0.0,15.0,2848.0,20611.4,0.0,42363.2,517683.0,0.0,0.30685170294578384,501528.0,0.0,0.0,1885.0,10.6,0.0,99128.0,23602.8,36779.4,4.0,21668.0,277.0,0.0,0.0,0.0,3.194270286522479,0.0,0.0,916.6,0.0,20340.6,32832.8,0.0,0.0,0.0,2988.8,3.0,53562.2,0.0,60.0,0.0,408.0,3.0,0.0,0.0,2.4,397.6,14.583105539073483,22420.2,6.4,30000.0,0.0,0.0,0.0,22639.0,3887.2,0.0,0.0,0.0,1198.0,1193.0,3.1941786578195193,32.0,0.0,30.2,0.0,0.0,0.0,0.0,202.0,0.0,0.0,181.0,61757.0,0.0,0.0,0.0,0.0,-1.0,3.2119466679074042,170.8,11764.0,0.0,1.0,0.0,0.0,0.0,53485.4,5.0,0.0,0.0,0.0,0.0,7.4,0.0,2342.6,0.0,29717.4,0.0,8.8,0.0,0.0,0.6,21399.0,683.2,62572.0,0.0,48461.0,0.0,32.0,0.0,39152.0,5.0,0.0,78.0,0.0,3655.2,19776.4,44.0,43495.0,0.0,14106.8,99069.0,0.0,0.0,0.0,150.7819866671894,30.0,46403.64252338426,4525.2,54125.354195280685,60000.0,5.6,0.0,1000.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,150.628631859198,0
1378577071356,0.3870846737917665,0.05911840351437277,1.58046425088E11,2.2175875072E10,0.026428571428571423,4.03614712E8,1.3456445E7,4.03693523E8,1.3453818E7,0.0,8.408874596736373,0.0,26.0,0.0,0.0,1.8,5368.0,5.0,1.0,0.0,0.0,26277.8,157.4,58.0,22.544796851078715,3076.4,163.6,45.17726768333333,827.5666666666668,0.0,26303.4,0.0,14.19284999960627,26.6,0.8921547039629167,5459.2,1.4,3244.8,0.0,0.2,26869.0,886.1333333333334,5.0,0.0,0.0,0.0,140.0,0.0,26874.0,0.0,0.9595034753581849,0.8922546989196762,2.8,3.4,3361.2,3.756244844223446E-4,0.0,0.0,0.9998736424755112,0.0,7148.6,0.0,3.1632658046439914,4499.6,32.0,0.0,0.0,14.0,2826.6,12674.6,0.0,50320.8,634591.0,0.0,0.3073608835763234,614221.0,0.0,0.0,423.2,5.4,0.0,123871.0,13106.6,39392.2,4.0,26684.0,362.0,0.0,0.0,0.0,3.163513357277396,0.0,0.0,567.2,0.0,12482.6,18086.6,0.0,0.0,0.0,3340.2,3.0,32974.0,0.0,60.0,0.0,308.6,3.0,0.0,0.0,4.2,434.6,14.555808932878993,19541.6,1.2,30000.0,0.0,0.0,0.0,12270.6,4766.8,0.0,0.0,0.0,1382.4,1365.4,3.163271957890491,6.0,0.0,30.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,121.0,75320.0,0.0,0.0,0.0,0.0,-1.0,3.1665652530646127,147.2,6555.8,0.0,0.6,0.0,0.0,0.0,33021.2,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1038.8,0.0,16108.2,0.0,2.0,0.0,0.0,0.8,25925.0,524.6,76155.0,0.0,29843.2,0.0,35.0,0.0,48011.0,5.0,0.0,62.4,0.0,3239.8,24625.2,10.0,44743.0,0.0,17415.0,123153.0,0.0,0.0,0.0,172.4509063725992,30.0,36709.10531712831,5177.2,40688.58551786648,60000.0,6.2,0.0,1000.0,12.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,172.42042465791255,0
1378577101436,0.39752433490905015,0.062032939000905916,1.5792386048E11,2.229843968E10,0.026428571428571423,4.27467984E8,1.4244699E7,4.27341115E8,1.4248928E7,0.0,8.307610227532587,0.0,26.0,0.0,0.0,3.8,5392.0,5.0,1.0,0.0,29745.8,26087.8,102.2,56.8,23.50868230970253,3059.4,237.2,58.070596211538465,824.2866666666666,0.0,26646.0,0.0,14.227820636287053,26.0,0.8894236841077909,6126.0,1.4,3208.6,0.0,0.2,26996.0,886.8333333333334,5.0,0.0,0.0,0.0,140.0,0.0,27017.0,0.0,0.9589741168752335,0.889520538975542,3.0,4.0,3156.8,7.47308317712241E-4,0.0,0.0,0.9996481111325984,0.0,7024.2,0.0,3.1800736843552726,4475.2,32.0,0.0,0.0,15.0,2842.4,13957.2,0.0,45015.2,634934.0,0.0,0.30138555822009067,615635.0,0.0,0.0,1686.4,5.0,0.0,123481.0,12383.8,38466.8,4.0,26789.0,387.0,0.0,0.0,0.0,3.1800504209870817,0.0,0.0,540.4,0.0,13756.6,18465.6,0.0,0.0,0.0,3133.8,3.0,33557.2,0.0,60.0,0.0,385.2,3.0,0.0,0.0,16.4,465.6,14.59500364098491,20916.4,3.4,30000.0,0.0,0.0,0.0,11529.4,4772.6,0.0,0.0,0.0,1364.8,1354.0,3.1800617335068244,17.0,0.0,30.2,0.0,0.0,0.0,0.0,85.0,0.0,0.0,134.2,75646.0,0.0,0.0,0.0,0.0,-1.0,3.1993614035142963,142.0,7108.0,0.0,0.4,0.0,0.0,0.0,33474.4,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.4,0.0,16516.2,0.0,3.8,0.0,0.0,2.8,26347.0,5.6,77351.0,0.0,30115.2,0.0,43.0,0.0,48050.0,5.0,0.0,62.4,0.0,3207.0,24571.6,20.0,45194.0,0.0,17241.2,122952.0,0.0,0.0,0.0,172.71847813887132,30.0,37039.62125072654,5189.0,40091.03794391702,60000.0,7.2,0.0,1000.0,12.0,2.6,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,172.83582640692708,0
1378577131517,0.3832485455902873,0.06005267341080807,1.57758554112E11,2.2463746048E10,0.026428571428571423,4.14339464E8,1.3801308E7,4.14039386E8,1.3811311E7,0.0,8.36688658024499,0.0,26.0,0.0,0.0,2.6,5361.0,5.0,1.2,0.0,33219.0,27806.6,101.8,61.8,24.93554655405049,2971.0,214.4,56.22871972,825.2,0.0,27951.6,0.0,14.215341106625285,18.2,0.8922052663875004,6376.6,1.4,3128.6,0.0,0.2,26824.0,884.0666666666666,5.0,0.0,0.0,0.0,140.0,0.0,26858.0,0.0,0.9592837239203703,0.8924576448299725,2.8,4.0,3400.8,5.24832221758036E-4,0.0,0.0,0.9998300315905382,0.0,7145.8,0.0,3.1771243326008425,4510.0,32.0,0.0,0.0,14.0,2836.0,14394.4,0.0,70477.6,634538.0,0.0,0.3036242128261149,612221.0,0.0,0.0,2153.2,5.8,0.0,123444.0,13556.0,37122.6,4.0,26624.0,287.0,0.0,0.0,0.0,3.177281307151337,0.0,0.0,579.0,0.0,14201.0,19840.0,0.0,0.0,0.0,3381.8,3.0,35197.8,0.0,60.0,0.0,327.0,3.0,0.0,0.0,2.2,496.2,14.569913244486006,21895.0,1.6,30000.0,0.0,0.0,0.0,12724.4,4757.8,0.0,0.0,0.0,1313.6,1294.0,3.1776126844795582,8.0,0.0,30.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,103.4,75447.0,0.0,0.0,0.0,0.0,-1.0,3.1939953236234837,142.4,7453.0,0.0,1.0,0.0,0.0,0.0,35189.2,5.0,0.0,0.0,0.0,0.0,1.2,0.0,1140.0,0.0,17854.4,0.0,2.8,0.0,0.0,1.4,25984.0,3017.0,76293.0,0.0,31783.4,0.0,29.0,0.0,47862.0,5.0,0.0,78.0,0.0,3127.8,24568.4,14.0,46166.0,0.0,17406.0,122937.0,0.0,0.0,0.0,175.30723008764124,30.0,37837.89243407152,5261.4,41115.60577665153,60000.0,9.8,0.0,1000.0,12.0,3.4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,175.44701845252638,0
1378577161596,0.40122776210493044,0.06004252225681629,1.5753639936E11,2.26859008E10,0.026428571428571423,4.1208678E8,1.3766871E7,4.13006252E8,1.373622E7,0.0,8.428549564479354,0.0,26.0,0.0,0.0,0.6,4421.2,5.0,0.6,0.0,0.0,48834.0,78.0,118.8,41.100731407772436,3437.2,76.4,18.939092600000002,675.52,0.0,48975.0,0.0,14.191537417055429,19.2,0.8939249846014043,11420.6,1.4,3588.4,0.0,0.4,22140.0,730.8333333333333,5.0,0.0,0.0,0.0,140.0,0.0,22143.0,0.0,0.9595879371172995,0.8938953022821347,3.0,1.4,2751.8,2.2822781538210844E-4,0.0,0.0,0.999923247162047,0.0,9099.0,0.0,3.1591853215932355,3775.6,32.0,0.0,0.0,15.0,2823.8,23159.4,0.0,21886.2,523363.0,0.0,0.3186967910936477,505657.0,0.0,0.0,0.0,10.0,0.0,101401.0,22684.6,33401.6,4.0,22035.0,278.0,0.0,0.0,0.0,3.1596782181750163,0.0,0.0,889.6,0.0,22985.0,34308.6,0.0,0.0,0.0,2739.8,3.0,55143.6,0.0,60.0,0.0,179.6,3.0,0.0,0.0,8.6,526.8,14.543865941870601,20579.2,0.6,30000.0,0.0,0.0,0.0,21384.6,3940.6,0.0,0.0,0.0,1140.6,1139.4,3.1592588357285303,3.0,0.0,30.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,24.4,62192.0,0.0,0.0,0.0,0.0,-1.0,3.163883311740377,160.0,13608.0,0.0,0.0,0.0,0.0,0.0,55069.6,5.0,0.0,0.0,0.0,0.0,0.6,0.0,2685.4,0.0,30653.2,0.0,1.0,0.0,0.0,0.0,21292.0,1.0,62524.0,0.0,49629.0,0.0,40.0,0.0,39563.0,5.0,0.0,31.2,0.0,3587.6,20117.2,5.0,47166.0,0.0,14473.0,100616.0,0.0,0.0,0.0,142.4229929284016,30.0,60504.974063535585,4274.6,73215.80823241596,60000.0,9.6,0.0,1000.0,12.0,3.4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,142.41624672796493,0
1378577191676,0.4465884467562525,0.047866477380900996,1.57280509952E11,2.2941790208E10,0.026428571428571423,3.18591703E8,1.0550663E7,3.16520042E8,1.0619717E7,0.0,8.363092435916704,0.0,26.0,0.0,0.0,1.0,4625.4,5.0,1.0,0.0,0.0,38526.6,72.2,126.6,34.91651928635327,3472.8,215.0,32.9423288,712.2533333333333,0.0,38728.0,0.0,14.230329548690232,14.6,0.8907653233868965,8506.4,1.4,3616.8,0.0,0.8,23153.0,765.1,5.0,0.0,0.0,0.0,140.0,0.0,23162.0,0.0,0.9590553025972841,0.8908188955152925,3.0,3.0,2849.2,3.9214519983737033E-4,0.0,0.0,0.9999027663773987,0.0,9266.6,0.0,3.1939495531188764,3928.4,32.0,0.0,0.0,15.0,2849.4,18219.8,0.0,30164.4,548117.0,0.0,0.3024951563768471,528338.0,0.0,0.0,1471.6,9.2,0.0,106363.0,21139.2,35552.2,4.0,23039.0,195.0,0.0,0.0,0.0,3.1944255829267254,0.0,0.0,835.6,0.0,18049.0,28781.0,0.0,0.0,0.0,2837.8,3.0,48730.2,0.0,60.0,0.0,435.0,3.0,0.0,0.0,1.6,557.6,14.598596629100209,20039.8,0.8,30000.0,0.0,0.0,0.0,20147.2,4108.8,0.0,0.0,0.0,1151.4,1143.2,3.1941178030008546,4.0,0.0,30.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,193.0,65356.0,0.0,0.0,0.0,0.0,-1.0,3.1937007099344576,142.6,10193.2,0.0,0.2,0.0,0.0,0.0,48707.8,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2309.4,0.0,25997.6,0.0,1.8,0.0,0.0,0.0,22560.0,12414.0,65881.0,0.0,43772.4,0.0,41.0,0.0,41237.0,5.0,0.0,78.0,0.0,3618.2,21172.2,9.0,48106.0,0.0,15272.0,105915.0,0.0,0.0,0.0,154.38288504779834,30.0,48735.53398400503,4633.6,62181.5991281584,60000.0,6.4,0.0,1000.0,12.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154.1495940717208,0
1378577221754,0.36682196920666266,0.0594809688051974,1.572164608E11,2.300583936E10,0.026428571428571423,4.07039094E8,1.3591736E7,4.07752211E8,1.3567966E7,0.0,8.410711302834606,0.0,26.0,0.0,0.0,2.2,5229.0,5.0,2.0,0.0,4792.8,24535.6,68.8,48.0,21.205797048399464,3161.2,427.2,14.8048363,804.3933333333333,0.0,24505.0,0.0,14.203350149501528,19.2,0.8865740704353534,4346.2,1.4,3304.0,0.0,0.2,26182.0,866.3000000000001,5.0,0.0,0.0,0.0,140.0,0.0,26193.0,0.0,0.9594366112720403,0.8868428508210577,3.0,4.0,3039.2,4.616019532820193E-4,0.0,0.0,0.9998056248226084,0.0,6752.0,0.0,3.1713295645965722,4277.4,32.0,0.0,0.0,15.0,2833.0,10712.8,0.0,20531.4,616511.0,0.0,0.2933505399714732,595430.0,0.0,0.0,225.2,5.8,0.0,120436.0,13534.8,42318.8,4.0,26032.0,218.0,0.0,0.0,0.0,3.1715436499633305,0.0,0.0,582.6,0.0,10558.6,16909.4,0.0,0.0,0.0,3026.2,3.0,31152.0,0.0,60.0,0.0,516.2,3.0,0.0,0.0,2.4,588.2,14.586411874178225,19169.6,1.8,30000.0,0.0,0.0,0.0,12782.2,4625.8,0.0,0.0,0.0,1271.6,1268.6,3.1715865114368036,9.0,0.0,30.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,170.4,73231.0,0.0,0.0,0.0,0.0,-1.0,3.1722861385132264,145.0,5199.0,0.0,0.4,0.0,0.0,0.0,31106.8,5.0,0.0,0.0,0.0,0.0,2.0,0.0,814.4,0.0,14976.8,0.0,2.4,0.0,0.0,0.2,25179.0,0.8,73825.0,0.0,27939.8,0.0,31.0,0.0,46514.0,5.0,0.0,78.0,0.0,3305.4,23890.4,12.0,48894.0,0.0,16489.4,119490.0,0.0,0.0,0.0,167.28310947023365,30.0,34457.67749873985,5049.4,38631.433259894235,60000.0,6.4,0.0,1000.0,12.0,2.4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,167.35937490261222,0
1378577251831,0.3545436435020112,0.060954891671012354,1.571719168E11,2.305038336E10,0.026428571428571423,4.15235318E8,1.3827999E7,4.14840113E8,1.3841172E7,0.0,8.4024824573233,0.0,26.0,0.0,0.0,0.2,5332.8,5.0,0.0,0.0,21750.8,21419.6,78.6,41.0,18.951678483819485,2775.8,51.0,21.7912288,821.46,0.0,21402.8,0.0,14.216229713394736,6.0,0.8920328238386113,4309.2,1.4,2910.0,0.0,0.0,26692.0,882.4000000000001,5.0,0.0,0.0,0.0,140.0,0.0,26686.0,0.0,0.9592672244354613,0.8920401648464272,3.0,1.0,3025.8,3.736920777279521E-5,0.0,0.0,0.9999791579824926,0.0,6393.2,0.0,3.173546365524811,4314.4,32.0,0.0,0.0,15.0,2837.2,10384.4,0.0,22949.6,632013.0,0.0,0.2859856174921901,609742.0,0.0,0.0,0.0,4.4,0.0,122858.0,10869.8,43590.8,4.0,26559.0,89.0,0.0,0.0,0.0,3.173881284635057,0.0,0.0,488.6,0.0,10221.6,14778.6,0.0,0.0,0.0,3007.0,3.0,27732.4,0.0,60.0,0.0,110.2,3.0,0.0,0.0,1.6,618.8,14.576566440112392,19616.4,0.2,30000.0,0.0,0.0,0.0,10146.0,4743.0,0.0,0.0,0.0,1284.8,1274.4,3.173403738157435,1.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,75160.0,0.0,0.0,0.0,0.0,-1.0,3.1755464201915373,143.4,5230.0,0.0,0.0,0.0,0.0,0.0,27740.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,13208.4,0.0,0.2,0.0,0.0,0.2,25891.0,737.8,75664.0,0.0,25065.4,0.0,13.0,0.0,47708.0,5.0,0.0,15.6,0.0,2909.2,24349.2,1.0,49230.0,0.0,16476.4,121782.0,0.0,0.0,0.0,173.64577318363817,30.0,31182.449131193756,5211.2,33412.25220867617,60000.0,5.4,0.0,1000.0,12.0,2.4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,173.5923727359656,0
1378577281903,0.3490060517823287,0.06134335489396907,1.57067976704E11,2.3154323456E10,0.026428571428571423,4.20739533E8,1.401618E7,4.20485584E8,1.4024645E7,0.0,8.349419887155605,0.0,26.0,0.0,0.0,1.6,5275.2,5.0,1.2,0.0,9574.6,22957.6,84.6,42.4,20.484515803944653,2845.8,256.0,29.008114,811.6600000000001,0.0,22848.8,0.0,14.246905797114541,12.4,0.8899062764464828,4385.0,1.4,2990.0,0.0,0.4,26405.0,871.1000000000001,5.0,0.0,0.0,0.0,140.0,0.0,26422.0,0.0,0.9588857847478891,0.8899708552203064,3.0,4.4,2961.0,3.7999535546474325E-4,0.0,0.0,0.9998503684471579,0.0,6501.0,0.0,3.203059210568406,4290.4,32.0,0.0,0.0,15.0,2858.8,10897.8,0.0,28525.6,624408.0,0.0,0.2889687190679107,601775.0,0.0,0.0,528.0,5.0,0.0,121467.0,12047.0,43512.2,4.0,26228.0,129.0,0.0,0.0,0.0,3.2034576516923465,0.0,0.0,528.2,0.0,10716.6,15918.4,0.0,0.0,0.0,2936.2,3.0,29549.6,0.0,60.0,0.0,396.2,3.0,0.0,0.0,1.0,649.8,14.618365985724385,20503.6,1.4,30000.0,0.0,0.0,0.0,11314.8,4675.6,0.0,0.0,0.0,1244.2,1222.0,3.2035072534346725,7.0,0.0,30.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,125.8,74755.0,0.0,0.0,0.0,0.0,-1.0,3.2026781436300653,144.6,5251.4,0.0,0.2,0.0,0.0,0.0,29535.6,5.0,0.0,0.0,0.0,0.0,0.8,0.0,713.0,0.0,14252.0,0.0,2.0,0.0,0.0,0.4,25807.0,282.0,75192.0,0.0,26578.6,0.0,40.0,0.0,46946.0,5.0,0.0,78.0,0.0,2987.4,24097.2,10.0,49870.0,0.0,16426.4,120562.0,0.0,0.0,0.0,172.95297205907676,30.0,32779.91539136808,5190.6,35129.11200517058,60000.0,6.2,0.0,1000.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,172.89294032145807,0
